year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
1998,keeping house,29,NA,iap,10,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a month,not too happy,iap,3,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,20,NA,NA,12,e. nor. central,0,0,0,$10000 - 14999,e. nor. central,lt once a year,very happy,iap,6,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,retired,43,no,iap,8,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,never,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,48,no,iap,16,w. nor. central,0,0,1,$25000 or more,w. nor. central,nrly every week,pretty happy,yes,1,0,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,keeping house,29,no,iap,13,w. nor. central,1,0,0,$25000 or more,w. nor. central,once a year,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,51,yes,iap,12,pacific,0,0,0,$25000 or more,w. nor. central,once a year,pretty happy,yes,NA,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,school,39,NA,NA,15,e. nor. central,0,0,0,$15000 - 19999,w. nor. central,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,40,no,iap,13,pacific,1,1,0,$25000 or more,w. nor. central,lt once a year,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working parttime,32,NA,NA,17,w. nor. central,0,0,0,$5000 to 5999,w. nor. central,nrly every week,very happy,NA,2,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working parttime,61,NA,NA,16,w. nor. central,0,0,0,$15000 - 19999,w. nor. central,2-3x a month,very happy,yes,2,1,0,1,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,47,no,iap,13,w. nor. central,0,0,0,$25000 or more,w. nor. central,once a year,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,75,yes,iap,19,w. nor. central,0,0,0,$25000 or more,w. nor. central,once a month,pretty happy,yes,2,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,68,no,iap,16,w. nor. central,0,0,2,NA,w. nor. central,every week,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,school,NA,NA,NA,13,w. nor. central,0,0,0,$3000 to 3999,w. nor. central,every week,very happy,iap,2,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,keeping house,68,no,iap,18,w. nor. central,1,1,0,$25000 or more,w. nor. central,every week,very happy,NA,0,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,1
1998,keeping house,64,no,iap,12,w. nor. central,0,2,1,$25000 or more,w. nor. central,more thn once wk,very happy,NA,1,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,keeping house,47,no,iap,16,middle atlantic,1,1,0,$25000 or more,w. nor. central,every week,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,48,yes,iap,13,w. nor. central,1,0,0,$25000 or more,w. nor. central,nrly every week,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,54,NA,iap,13,w. nor. central,0,0,0,$25000 or more,w. nor. central,nrly every week,pretty happy,iap,NA,0,0,1,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,42,NA,iap,12,w. sou. central,0,0,0,$25000 or more,w. nor. central,sevrl times a yr,pretty happy,NA,2,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,44,no,iap,17,w. nor. central,0,3,1,$15000 - 19999,w. nor. central,every week,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,74,no,iap,18,foreign,0,0,0,$25000 or more,w. nor. central,never,very happy,iap,3,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,36,no,iap,12,w. nor. central,0,0,0,$20000 - 24999,w. nor. central,every week,very happy,yes,1,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,34,NA,iap,13,w. nor. central,0,0,0,$20000 - 24999,w. nor. central,never,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,school,25,NA,NA,13,w. nor. central,0,0,0,$7000 to 7999,w. nor. central,sevrl times a yr,pretty happy,iap,1,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,21,NA,NA,12,w. nor. central,0,0,0,$20000 - 24999,w. nor. central,once a month,pretty happy,iap,3,0,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working parttime,60,NA,NA,15,w. nor. central,0,0,0,lt $1000,w. nor. central,once a year,pretty happy,NA,3,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working parttime,24,NA,NA,15,w. nor. central,0,0,0,$6000 to 6999,w. nor. central,sevrl times a yr,pretty happy,iap,NA,0,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,65,NA,NA,16,new england,0,0,0,$20000 - 24999,w. nor. central,once a month,pretty happy,iap,1,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working parttime,40,NA,NA,15,w. nor. central,0,0,0,$8000 to 9999,w. nor. central,once a month,very happy,iap,1,1,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working parttime,29,NA,NA,14,w. nor. central,0,0,0,$10000 - 14999,w. nor. central,sevrl times a yr,pretty happy,iap,1,0,0,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,55,NA,NA,16,w. nor. central,0,0,0,$20000 - 24999,w. nor. central,2-3x a month,pretty happy,NA,2,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,40,no,NA,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a month,pretty happy,NA,1,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,45,yes,iap,10,south atlantic,0,0,0,$25000 or more,e. sou. central,2-3x a month,very happy,yes,2,1,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,64,no,NA,14,e. sou. central,0,0,0,NA,e. sou. central,more thn once wk,very happy,yes,2,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,working parttime,40,yes,iap,7,e. sou. central,0,0,0,$25000 or more,e. sou. central,never,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,49,no,iap,8,e. sou. central,0,0,0,$25000 or more,e. sou. central,never,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,31,no,iap,12,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,more thn once wk,pretty happy,yes,3,0,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,working fulltime,38,no,NA,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,nrly every week,very happy,yes,0,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,retired,51,yes,yes,9,e. nor. central,0,0,0,NA,e. sou. central,nrly every week,very happy,yes,NA,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,retired,64,no,iap,18,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,every week,very happy,yes,2,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,retired,35,NA,iap,9,e. sou. central,0,0,0,$8000 to 9999,e. sou. central,never,very happy,iap,3,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,retired,40,no,iap,6,e. sou. central,0,0,0,$5000 to 5999,e. sou. central,nrly every week,very happy,yes,2,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,47,NA,iap,10,e. sou. central,0,1,2,$25000 or more,e. sou. central,sevrl times a yr,very happy,NA,1,1,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,51,no,iap,12,pacific,0,0,0,$20000 - 24999,e. sou. central,never,pretty happy,NA,3,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,34,no,iap,8,e. sou. central,0,0,0,$10000 - 14999,e. sou. central,never,not too happy,NA,3,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,31,no,iap,15,e. sou. central,0,0,0,$25000 or more,e. sou. central,nrly every week,very happy,yes,2,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,keeping house,NA,no,NA,8,e. sou. central,0,0,0,NA,e. sou. central,nrly every week,not too happy,iap,3,0,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,other,NA,no,iap,8,e. sou. central,0,0,0,$10000 - 14999,e. sou. central,once a month,not too happy,NA,8,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,34,NA,yes,12,e. sou. central,0,0,0,$15000 - 19999,e. sou. central,every week,pretty happy,yes,1,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,retired,NA,no,NA,8,e. sou. central,0,0,0,NA,e. sou. central,more thn once wk,very happy,yes,NA,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,60,no,NA,16,foreign,0,0,0,NA,e. sou. central,every week,very happy,yes,NA,1,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,retired,40,NA,iap,NA,e. sou. central,0,0,0,lt $1000,e. sou. central,once a year,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,40,NA,NA,12,e. sou. central,0,0,0,$4000 to 4999,e. sou. central,2-3x a month,not too happy,yes,6,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,42,NA,yes,10,w. sou. central,2,0,2,$4000 to 4999,w. sou. central,2-3x a month,not too happy,iap,5,0,1,1,NA,1,1,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,22,no,iap,7,w. sou. central,0,0,0,$7000 to 7999,w. sou. central,every week,pretty happy,NA,5,0,1,1,NA,1,1,NA,0,0,0,0,1,0,0,0,0,1
1998,keeping house,42,no,iap,10,w. sou. central,2,0,0,$10000 - 14999,w. sou. central,NA,pretty happy,iap,NA,0,1,1,NA,1,1,NA,NA,NA,0,0,1,0,0,0,0,1
1998,working fulltime,66,no,iap,15,w. sou. central,1,0,0,$25000 or more,w. sou. central,every week,very happy,NA,3,1,1,1,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,44,NA,NA,13,w. sou. central,0,0,0,NA,w. sou. central,nrly every week,very happy,iap,3,1,0,1,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0
1998,keeping house,51,no,iap,14,w. sou. central,0,0,1,$25000 or more,w. sou. central,every week,very happy,yes,2,1,1,1,NA,1,1,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,42,no,iap,13,w. sou. central,0,0,1,$25000 or more,w. sou. central,2-3x a month,very happy,iap,3,1,1,1,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,NA,NA,NA,8,w. sou. central,0,1,0,$5000 to 5999,w. sou. central,2-3x a month,very happy,iap,13,1,0,1,NA,1,1,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,NA,no,NA,8,w. sou. central,0,0,0,$7000 to 7999,w. sou. central,sevrl times a yr,pretty happy,iap,NA,0,1,1,NA,1,1,NA,1,0,0,0,1,0,0,0,0,0
1998,other,37,NA,iap,15,w. sou. central,0,0,0,$10000 - 14999,w. sou. central,2-3x a month,pretty happy,NA,2,0,1,1,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,22,no,NA,15,w. sou. central,0,0,0,$15000 - 19999,w. sou. central,every week,very happy,yes,1,1,1,1,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,35,no,iap,14,w. sou. central,0,0,0,NA,w. sou. central,every week,pretty happy,iap,NA,0,0,1,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,keeping house,NA,no,NA,2,w. sou. central,0,0,0,$4000 to 4999,w. sou. central,2-3x a month,very happy,iap,1,1,1,1,NA,1,1,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,51,NA,NA,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,once a month,pretty happy,NA,2,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,retired,46,NA,iap,13,w. sou. central,0,0,0,$15000 - 19999,w. sou. central,lt once a year,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,36,yes,iap,14,w. sou. central,2,0,0,$25000 or more,w. sou. central,2-3x a month,pretty happy,yes,4,0,1,1,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,44,no,iap,13,w. sou. central,0,0,1,NA,w. sou. central,once a year,pretty happy,yes,1,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,44,yes,iap,11,w. sou. central,0,0,0,NA,w. sou. central,every week,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,35,NA,iap,12,e. nor. central,0,0,0,$10000 - 14999,e. nor. central,lt once a year,very happy,yes,NA,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,keeping house,NA,no,iap,12,e. nor. central,1,2,0,$20000 - 24999,e. nor. central,every week,pretty happy,yes,2,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,33,NA,iap,12,e. nor. central,0,0,2,$25000 or more,e. nor. central,once a year,pretty happy,yes,3,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working parttime,34,no,iap,12,e. nor. central,0,2,1,$25000 or more,e. nor. central,every week,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,30,NA,iap,9,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,lt once a year,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,retired,32,yes,iap,15,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,very happy,yes,4,1,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,keeping house,42,no,iap,10,e. nor. central,0,5,1,$15000 - 19999,e. nor. central,sevrl times a yr,very happy,yes,NA,1,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,47,NA,NA,20,e. nor. central,0,0,0,$25000 or more,e. nor. central,every week,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,57,yes,iap,12,e. nor. central,1,0,0,$25000 or more,e. nor. central,once a year,pretty happy,NA,10,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,61,no,iap,12,e. nor. central,0,0,3,$25000 or more,e. nor. central,never,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,34,NA,iap,12,e. nor. central,0,0,2,$15000 - 19999,e. nor. central,more thn once wk,pretty happy,yes,0,0,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,temp not working,64,no,yes,19,e. nor. central,0,0,1,$25000 or more,e. nor. central,every week,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,37,yes,iap,9,e. nor. central,1,1,0,$25000 or more,e. nor. central,never,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,51,no,iap,11,e. nor. central,0,2,1,$25000 or more,e. nor. central,once a year,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working parttime,24,yes,iap,10,new england,0,0,0,$10000 - 14999,e. nor. central,never,pretty happy,NA,8,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,24,NA,NA,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,once a year,not too happy,iap,4,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,30,NA,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,iap,2,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,retired,28,no,iap,9,middle atlantic,0,0,0,$20000 - 24999,e. nor. central,more thn once wk,very happy,NA,2,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,keeping house,64,no,iap,17,e. nor. central,1,1,0,$25000 or more,e. nor. central,once a year,pretty happy,iap,1,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,1
1998,working parttime,65,no,iap,16,e. nor. central,2,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,NA,2,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,30,yes,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,yes,4,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working parttime,60,no,iap,13,e. nor. central,0,2,0,$25000 or more,e. nor. central,more thn once wk,very happy,yes,NA,1,0,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,"unempl, laid off",38,yes,iap,11,e. nor. central,0,0,0,$25000 or more,e. nor. central,never,very happy,iap,5,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1
1998,keeping house,32,no,iap,12,e. nor. central,1,2,0,$25000 or more,e. nor. central,more thn once wk,very happy,iap,NA,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working parttime,46,no,iap,14,e. nor. central,2,0,0,$25000 or more,e. nor. central,never,very happy,yes,0,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,47,no,iap,12,e. nor. central,0,2,0,NA,e. nor. central,never,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,66,no,yes,15,w. nor. central,0,0,0,$25000 or more,e. nor. central,every week,pretty happy,iap,1,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,32,no,iap,12,e. nor. central,0,2,1,$25000 or more,e. nor. central,nrly every week,very happy,yes,2,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,working fulltime,46,yes,iap,13,e. nor. central,1,0,0,$25000 or more,e. nor. central,2-3x a month,pretty happy,yes,2,0,0,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,keeping house,34,no,iap,12,e. nor. central,1,1,0,$25000 or more,e. nor. central,lt once a year,pretty happy,iap,5,0,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,39,NA,NA,13,w. nor. central,0,0,0,$25000 or more,e. nor. central,2-3x a month,pretty happy,NA,1,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,keeping house,31,no,iap,12,e. nor. central,2,0,0,$8000 to 9999,e. nor. central,nrly every week,pretty happy,NA,3,0,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,retired,64,no,iap,20,w. nor. central,0,0,0,$25000 or more,w. nor. central,nrly every week,very happy,yes,2,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,42,yes,iap,12,w. nor. central,0,0,0,$25000 or more,w. nor. central,never,very happy,NA,3,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,65,no,iap,14,w. nor. central,0,0,1,$25000 or more,w. nor. central,once a month,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,47,no,iap,14,w. sou. central,2,0,0,$25000 or more,w. nor. central,never,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,retired,51,yes,NA,12,w. nor. central,0,0,0,$25000 or more,w. nor. central,never,very happy,NA,1,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,retired,38,NA,iap,10,w. nor. central,0,0,0,$10000 - 14999,w. nor. central,every week,very happy,yes,5,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working parttime,66,no,iap,13,w. nor. central,0,0,1,$25000 or more,w. nor. central,every week,very happy,yes,NA,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,36,yes,iap,7,w. nor. central,0,0,2,$25000 or more,w. nor. central,sevrl times a yr,pretty happy,yes,1,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,retired,38,yes,iap,12,w. nor. central,0,0,0,$20000 - 24999,w. nor. central,every week,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,39,no,iap,14,w. nor. central,0,0,0,NA,w. nor. central,sevrl times a yr,very happy,NA,2,1,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,1
1998,retired,50,no,iap,8,w. nor. central,0,0,0,$10000 - 14999,w. nor. central,once a year,pretty happy,yes,4,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,keeping house,46,no,iap,13,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,very happy,NA,3,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,61,NA,iap,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,yes,0,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,46,yes,iap,13,south atlantic,0,0,0,$25000 or more,e. sou. central,sevrl times a yr,pretty happy,iap,1,0,0,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,66,no,iap,14,w. sou. central,1,1,0,$25000 or more,e. sou. central,more thn once wk,very happy,NA,1,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,23,no,iap,12,e. sou. central,1,0,1,$15000 - 19999,e. sou. central,lt once a year,pretty happy,iap,NA,0,0,1,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,29,NA,NA,12,e. sou. central,1,2,0,$10000 - 14999,e. sou. central,every week,not too happy,iap,2,0,0,1,NA,1,1,NA,0,0,0,0,1,0,0,0,0,NA
1998,working parttime,24,NA,NA,12,e. nor. central,0,2,1,NA,e. sou. central,2-3x a month,pretty happy,iap,4,0,1,1,NA,1,1,NA,1,0,0,0,1,0,0,0,0,NA
1998,working fulltime,32,NA,NA,12,e. sou. central,1,0,0,$8000 to 9999,e. sou. central,every week,pretty happy,iap,NA,0,0,1,NA,1,1,NA,0,0,0,0,1,0,0,0,0,1
1998,working fulltime,27,NA,NA,14,e. sou. central,0,0,0,$7000 to 7999,e. sou. central,sevrl times a yr,very happy,yes,NA,1,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working parttime,60,yes,iap,12,e. sou. central,0,0,0,$10000 - 14999,e. sou. central,nrly every week,very happy,NA,4,1,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,45,no,iap,12,e. sou. central,1,1,0,$20000 - 24999,e. sou. central,2-3x a month,very happy,iap,5,1,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,30,yes,iap,9,e. sou. central,0,2,1,$15000 - 19999,e. sou. central,once a month,not too happy,NA,3,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,30,NA,iap,10,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,sevrl times a yr,not too happy,NA,1,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,47,no,iap,13,e. sou. central,0,0,1,$20000 - 24999,e. sou. central,2-3x a month,pretty happy,yes,3,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,50,NA,NA,12,e. sou. central,0,0,0,NA,e. sou. central,more thn once wk,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,temp not working,64,NA,yes,20,middle atlantic,0,0,0,$25000 or more,e. sou. central,every week,very happy,yes,1,1,1,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,NA
1998,working fulltime,54,no,iap,12,e. sou. central,0,1,1,$25000 or more,e. sou. central,NA,pretty happy,yes,4,0,0,0,NA,0,0,NA,NA,NA,0,0,1,0,0,0,0,NA
1998,working fulltime,47,NA,NA,14,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,pretty happy,yes,NA,0,1,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,66,no,iap,16,e. sou. central,0,1,1,$25000 or more,e. sou. central,2-3x a month,very happy,NA,2,1,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0
1998,working fulltime,47,no,iap,12,e. sou. central,1,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,yes,0,1,1,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,34,NA,NA,10,e. nor. central,0,0,2,$25000 or more,e. sou. central,2-3x a month,pretty happy,yes,4,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,1
1998,working fulltime,30,NA,NA,12,w. nor. central,0,0,0,$25000 or more,w. nor. central,lt once a year,not too happy,yes,NA,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,working fulltime,47,NA,NA,15,e. sou. central,0,0,0,$25000 or more,w. nor. central,lt once a year,not too happy,yes,2,0,1,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0
1998,retired,46,no,iap,13,w. nor. central,0,2,1,$20000 - 24999,w. nor. central,once a month,pretty happy,yes,0,0,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,retired,30,no,NA,9,w. nor. central,0,0,0,$4000 to 4999,w. nor. central,more thn once wk,pretty happy,NA,3,0,0,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,0
1998,working fulltime,24,no,iap,12,w. nor. central,0,1,1,$25000 or more,w. nor. central,more thn once wk,pretty happy,yes,1,0,0,0,NA,1,0,NA,0,1,0,0,1,0,0,0,0,NA
1998,keeping house,33,yes,yes,10,w. nor. central,0,0,1,$7000 to 7999,w. nor. central,once a month,very happy,yes,4,1,1,0,NA,1,0,NA,1,0,0,0,1,0,0,0,0,NA
1998,working parttime,29,no,iap,12,middle atlantic,0,0,0,$15000 - 19999,w. nor. central,never,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,0,1,0,0,0,0,0
